scenario_id,unit_id,salt,candidate_id,block_index,order_position,permutation_id,latency_ms,result_digest
p0.005-q0.750,p0.005-q0.750-s5303,5303,governed_fact_first,11,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,209.9778,040f884518bd331f38737ac7f220835e570d4e9ebfd5bb8afaa80e5f651ef7c7
p0.005-q0.750,p0.005-q0.750-s5303,5303,eligible_dimension_first,11,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,263.6128,040f884518bd331f38737ac7f220835e570d4e9ebfd5bb8afaa80e5f651ef7c7
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,0,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,199.9684,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,0,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,211.0499,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,0,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,227.4805,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,1,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,221.322,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,1,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,227.7162,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,1,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,206.9196,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,2,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,209.5823,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,2,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,215.2035,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,2,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,199.9268,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,3,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,215.2435,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,3,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,216.7115,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,3,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,207.1145,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,4,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,232.1849,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,4,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,235.5747,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,4,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,244.3863,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,5,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,226.6151,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,5,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,200.7867,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,5,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,196.2826,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,6,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,203.9,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,6,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,212.0571,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,6,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,211.9614,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,7,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,212.4795,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,7,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,203.0503,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,7,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,203.6195,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,8,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,219.7906,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,8,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,226.7803,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,8,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,231.2571,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,9,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,244.1613,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,9,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,236.1858,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,9,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,247.5744,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,10,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,253.0685,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,10,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,228.2416,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,10,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,246.1924,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,partial_aggregate_first,11,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,197.4881,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,eligible_dimension_first,11,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,225.8885,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5101,5101,governed_fact_first,11,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,189.7227,4f861384fe22eb47dcce608386659d354cff67856d68c35c7208d4f658bfc579
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,0,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,227.2417,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,0,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,208.4964,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,0,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,209.1573,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,1,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,212.2704,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,1,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,225.1562,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,1,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,220.2603,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,2,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,208.7192,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,2,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,225.8078,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,2,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,198.8994,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,205.5925,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,218.0879,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,3,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,208.0209,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,4,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,203.8141,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,4,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,232.8889,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,4,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,221.3996,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,5,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,207.5313,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,5,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,205.0528,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,5,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,222.1879,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,6,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,203.9794,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,6,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,204.6836,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,6,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,221.3157,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,7,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,308.601,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,7,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,215.5243,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,7,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,230.3361,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,8,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,296.9337,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,8,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,212.4,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,8,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,217.2681,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,9,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,219.4124,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,9,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,212.4453,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,9,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,214.2491,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,10,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,220.2029,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,10,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,231.6171,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,10,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,252.2868,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,partial_aggregate_first,11,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,249.233,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,governed_fact_first,11,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,277.4051,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5209,5209,eligible_dimension_first,11,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,281.5181,9d0f88b4c95841daeb7dc2d142afe812cab4de6538aa2c88a2aca08fec0615a4
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,0,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,217.3872,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,0,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,269.3042,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,0,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,212.7568,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,206.0659,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,217.1403,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,228.7021,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,2,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,211.9888,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,2,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,231.1583,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,2,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,256.7623,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,3,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,227.3232,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,3,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,207.1008,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,3,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,209.783,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,4,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,229.7302,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,4,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,232.4175,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,4,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,196.1835,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,5,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,221.7348,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,5,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,208.5135,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,5,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,212.2843,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,6,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,228.4516,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,6,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,218.8108,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,6,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,210.6512,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,7,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,215.6173,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,7,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,226.1004,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,7,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,208.0936,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,8,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,202.6568,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,8,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,205.9695,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,8,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,227.4824,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,9,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,224.998,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,9,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,207.3192,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,9,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,214.3265,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,10,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,211.6027,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,10,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,208.573,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,10,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,221.6027,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,partial_aggregate_first,11,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,202.1853,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,eligible_dimension_first,11,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,225.7073,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.010-q0.250,p0.010-q0.250-s5303,5303,governed_fact_first,11,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,214.1728,7a7528c5051af221ea861a36089152bdd792f059e4f5418e87cdb1c88f4a7529
p0.050-q0.750,p0.050-q0.750-s5101,5101,governed_fact_first,0,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,293.346,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,eligible_dimension_first,0,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,298.2258,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,partial_aggregate_first,0,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,335.4092,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,272.8507,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,353.165,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,298.3683,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,eligible_dimension_first,2,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,294.9953,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,governed_fact_first,2,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,286.0612,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,partial_aggregate_first,2,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,329.8242,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,328.8425,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
p0.050-q0.750,p0.050-q0.750-s5101,5101,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,305.0009,2271f4d3ce15a8cc638e3101a630d29ad0a92c8174433ce88edfef176040a6cb
