scenario_id,identifier_width,match_rate,region_label,row_count,seed,variant,operator_index,operator_name,median_operator_timing_ms,actual_cardinality,rows_scanned,physical_plan_fingerprint
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,2,CTE,12.398499999999999,0,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,3,PROJECTION,431.09079999999994,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,4,HASH_JOIN,1.7227000000000006,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,5,SEQ_SCAN,10.469000000000001,90000,100000,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,6,SEQ_SCAN,0.03269999999999999,10000,10000,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,7,ORDER_BY,91.35560000000001,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_hash_materialized,8,CTE_SCAN,0.35619999999999996,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,0,EXPLAIN_ANALYZE,0.0005,0,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,1,BATCH_CREATE_TABLE_AS,15.634199999999998,1,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,2,CTE,10.5229,0,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,3,HASH_JOIN,1.4859000000000002,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,4,SEQ_SCAN,5.507199999999998,90000,100000,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,5,SEQ_SCAN,0.0276,10000,10000,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,6,ORDER_BY,127.63719999999998,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,7,PROJECTION,744.6823,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
mixed-n100000-w128-m0900-s1666,128,0.9,phase2l_mixed,100000,1666,late_join_materialized,8,CTE_SCAN,1.1444,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,0,EXPLAIN_ANALYZE,0.0003,0,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,1,BATCH_CREATE_TABLE_AS,32.6235,1,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,2,CTE,28.002599999999997,0,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,3,PROJECTION,871.2401000000001,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,4,SEQ_SCAN,9.8979,200000,200000,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,5,PROJECTION,0.7140000000000002,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,6,ORDER_BY,167.175,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,7,PROJECTION,0.6829000000000001,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,8,HASH_JOIN,13.270999999999999,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,9,CTE_SCAN,0.8515,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,early_hash_materialized,10,SEQ_SCAN,0.0281,10000,10000,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,0,EXPLAIN_ANALYZE,0.0003,0,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,1,BATCH_CREATE_TABLE_AS,48.881600000000006,1,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,2,PROJECTION,1.1347,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,3,ORDER_BY,169.7574,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,4,PROJECTION,3.499799999999999,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,5,PROJECTION,900.0921,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,6,HASH_JOIN,2.6969999999999996,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
