commit_hash,identifier_width,latency_ms,match_rate,matched_rows,order_position,physical_plan_fingerprint,region_label,repeat_index,result_digest,row_count,run_id,scenario_id,seed,variant
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,605.7024999754503,1.0,200000,2,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,0,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,566.1518999841064,1.0,200000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,0,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,early_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,476.4844999881461,1.0,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,1,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_join_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,525.9334000293165,1.0,200000,1,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,1,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,507.20329995965585,1.0,200000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,1,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,early_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,634.9030999699607,1.0,200000,3,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,1,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_fused
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,519.4943000096828,1.0,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,2,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,610.982000012882,1.0,200000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,2,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,early_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,734.1223999974318,1.0,200000,2,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,2,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_fused
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,128,420.37720000371337,1.0,200000,3,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,2,sha256:754e74229176049fb9251e61e2657cbed52347af89806a5c08c639467af0e624,200000,20260718T015229507668Z,stable-early-n200000-w128-m1000-s1666,1666,late_join_materialized
