scenario_id,unit_id,policy_selectivity,query_selectivity,salt,candidate_id,block_index,order_position,permutation_id,latency_ms,result_digest
p0.030-q0.800,p0.030-q0.800-s6301,0.03,0.8,6301,eligible_dimension_first,4,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4551.3638,2bde184943fe2a2cd889bd6da91b6dad425083128cf172fbd8008fe3bc8be065
p0.030-q0.800,p0.030-q0.800-s6301,0.03,0.8,6301,governed_fact_first,4,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,3426.3489,2bde184943fe2a2cd889bd6da91b6dad425083128cf172fbd8008fe3bc8be065
p0.030-q0.800,p0.030-q0.800-s6301,0.03,0.8,6301,partial_aggregate_first,5,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4445.1498,2bde184943fe2a2cd889bd6da91b6dad425083128cf172fbd8008fe3bc8be065
p0.030-q0.800,p0.030-q0.800-s6301,0.03,0.8,6301,governed_fact_first,5,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,3446.5872,2bde184943fe2a2cd889bd6da91b6dad425083128cf172fbd8008fe3bc8be065
p0.030-q0.800,p0.030-q0.800-s6301,0.03,0.8,6301,eligible_dimension_first,5,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4648.1555,2bde184943fe2a2cd889bd6da91b6dad425083128cf172fbd8008fe3bc8be065
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,0,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,9516.9227,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,0,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,5506.5146,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,0,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4464.3991,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,1,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,4644.2076,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,1,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,5596.8157,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,1,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,10574.7052,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,2,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,4385.3371,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,2,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,10422.9656,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,2,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,5825.8867,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,10263.1361,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4963.7945,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,3,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,5633.0795,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,4,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,5464.8047,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,4,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,10395.0026,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,4,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,4586.4953,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,governed_fact_first,5,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,5213.3167,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,eligible_dimension_first,5,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4593.0675,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6101,0.15,0.15,6101,partial_aggregate_first,5,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,10140.7693,db9c4e2627f1d77047146980f1927bb57d20d13d9211557402d8720e268f4d43
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,0,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,10053.1889,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,0,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,5335.6482,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,0,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4266.0463,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,1,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,4340.6217,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,1,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,5385.2137,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,1,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,10080.1757,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,9851.5447,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4867.0797,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4881.3859,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,3,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4913.8731,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,3,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4349.1512,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,3,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,10972.1765,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,4,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,4548.0311,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,4,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,10105.1648,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,4,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,5574.5544,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,governed_fact_first,5,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,4974.9309,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,partial_aggregate_first,5,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,10131.1542,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6203,0.15,0.15,6203,eligible_dimension_first,5,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,4439.1327,5dc4dd4f23f6fee9c6cf8aad5863dbcc028de8b6c322d7148cd693a73986b71b
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,0,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,9240.7993,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,0,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4429.1454,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,0,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,4936.9518,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,5108.1191,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,9940.5929,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,4180.172,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,2,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,5190.5313,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,2,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,4170.0557,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,2,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,9645.364,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,3,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,4301.3285,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,3,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,5171.103,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,3,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,10222.5486,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,9572.0429,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,5265.733,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,4218.3284,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,eligible_dimension_first,5,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,4228.042,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,partial_aggregate_first,5,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,10768.1838,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.150-q0.150,p0.150-q0.150-s6301,0.15,0.15,6301,governed_fact_first,5,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,5521.0147,1bc67e13a7d979ea6609c24b8a283dfef2c327d2cea6ca678ea7b4086d63b65d
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,0,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,10888.3549,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,0,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,24327.4294,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,0,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,11251.3605,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,1,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,9530.1642,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,1,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,19610.7147,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,1,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,11706.4935,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,25442.5455,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,18130.1794,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,14309.043,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,3,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,12227.3701,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,3,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,10728.0274,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,3,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,24026.8386,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,23006.4624,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,11257.9575,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,11244.2152,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,governed_fact_first,5,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,11843.5284,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,eligible_dimension_first,5,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,12277.898,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6101,0.4,0.6,6101,partial_aggregate_first,5,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,27953.6207,b3f63e1ca12ec7fbcba9e1fcfa042655b515ff11d1a5f7c738853f969a1fb3d6
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,0,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,11070.4228,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,0,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,13465.2135,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,0,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,25341.7554,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,1,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,26111.3589,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,1,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,14136.2644,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,1,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,13922.3564,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,25162.5445,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,12314.6584,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,13523.1873,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,3,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,13551.5792,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,3,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,12293.5145,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,3,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,27237.921,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,4,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,13787.1903,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,4,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,25638.8353,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,4,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,13141.02,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,eligible_dimension_first,5,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,13125.3259,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,partial_aggregate_first,5,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,26044.1576,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6203,0.4,0.6,6203,governed_fact_first,5,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,13483.1034,0d9beee4ed7af4067fa935b1a03d2263713563825e5fb1955d6f84893db2c1b3
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,0,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,13793.6702,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,0,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,15124.159,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,0,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,27453.6438,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,15079.0037,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,30248.3824,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,14810.6497,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,29508.0007,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,12303.2952,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,13413.0115,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,3,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,14565.7946,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,3,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,31252.6478,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,3,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,15966.125,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,33169.7794,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,17344.2866,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
p0.400-q0.600,p0.400-q0.600-s6301,0.4,0.6,6301,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,14151.7383,8c9a6ec1d28e1797a5e51798884d92e856399788b44d634c70f90a7e3393abf9
