commit_hash,identifier_width,latency_ms,match_rate,matched_rows,order_position,physical_plan_fingerprint,region_label,repeat_index,result_digest,row_count,run_id,scenario_id,seed,variant
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,440.4448999557644,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,4,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,293.31869998713955,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,4,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,382.21700000576675,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,4,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,497.88189999526367,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,4,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,261.4805999910459,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,5,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,405.70430003572255,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,5,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,471.5293000335805,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,5,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,415.0865999981761,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,5,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,361.55829997733235,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,6,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,389.16279998375103,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,6,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,341.0364000010304,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,6,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,171.4331000111997,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,6,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,316.03719998383895,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,7,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,268.99860001867637,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,7,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,139.71549994312227,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,7,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,252.33280000975356,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,7,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,273.1494000181556,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,8,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,133.35199997527525,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,8,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,313.71960003161803,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,8,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,277.77859999332577,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,8,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,174.35430001933128,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,9,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,372.7909000008367,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,9,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,367.1735000098124,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,9,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,300.3321000142023,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,9,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,301.78660003002733,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,10,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,371.40020000515506,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,10,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,337.82590000191703,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,10,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,267.5011999672279,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,10,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,362.43779998039827,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,11,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,367.5846999976784,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,11,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,216.64400002919137,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,11,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,300.6553000304848,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,11,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,325.16420003958046,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,12,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,187.9039999912493,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,12,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,442.2076999908313,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,12,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,367.7192999748513,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,12,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,253.33859998499975,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,13,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,347.67249994911253,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,13,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,363.9162000035867,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,13,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,375.37090003024787,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,13,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,319.7374999872409,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,14,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,411.6789000108838,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,14,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,311.41759996535257,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,14,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,215.23130004061386,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,14,sha256:a97617545c83ad882f7feae300678c3b80376aa4de3432c825c66fc2f3b006d7,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,176.03050003526732,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,0,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,382.6227000099607,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,0,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,394.9152999557555,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,0,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,446.4855999685824,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,0,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,370.36559998523444,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,1,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,590.4255000059493,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,1,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,581.3825000077486,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,1,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,197.87589996121824,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,1,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,446.8722000019625,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,2,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,462.4284000019543,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,2,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,228.2448000041768,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,2,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,328.4346999716945,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,2,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,366.7691000155173,0.9,90000,0,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,3,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,217.14039996732026,0.9,90000,1,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,3,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,464.86549999099225,0.9,90000,2,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,3,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,327.30880001327023,0.9,90000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,3,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,213.07830000296235,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,4,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,336.68690000195056,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,4,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,313.60410002525896,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,4,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,254.63159999344498,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,4,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,277.74459996726364,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_mixed,5,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,272.1113999723457,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,5,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,274.82300001429394,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,5,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,179.1308000101708,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,5,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,348.23130001313984,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_mixed,6,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,327.26029999321327,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_mixed,6,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,211.94279997143894,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_mixed,6,sha256:8988dafa645176fb1b052f2dc1a0aeba2b202ffd8a53e97a9ec9eac1cd5d0c5c,100000,20260718T024708217922Z,mixed-n100000-w128-m0900-s2222,2222,late_join_materialized
