unit_id,workload,sample_rows,repeat_index,measurement_block_id,permutation_id,order_position,strategy_id,started_at_utc,client_materialization_latency_ms,process_cpu_time_ms,output_row_count,semantic_result_digest
bts-full-2024-01,bts,547271,29,bts-full-2024-01-block-029,materialize-after-bts-filter -> materialize-after-gov-002-mask -> fused,1,materialize-after-gov-002-mask,2026-07-19T05:23:26.155791+00:00,611.6484,750.0,106251,sha256:16a46f300cbbf11937f6922e35eb1c32021e8b173bfcea0d370d2525f28bdeef
bts-full-2024-01,bts,547271,29,bts-full-2024-01-block-029,materialize-after-bts-filter -> materialize-after-gov-002-mask -> fused,2,fused,2026-07-19T05:23:27.711112+00:00,597.7555,718.75,106251,sha256:16a46f300cbbf11937f6922e35eb1c32021e8b173bfcea0d370d2525f28bdeef
nyc_tlc-full-2024-01,nyc_tlc,2964624,0,nyc_tlc-full-2024-01-block-000,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,0,materialize-after-nyc-filter,2026-07-19T05:19:40.349189+00:00,360.9784,937.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,0,nyc_tlc-full-2024-01-block-000,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,1,fused,2026-07-19T05:19:40.711197+00:00,531.0791,1312.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,0,nyc_tlc-full-2024-01-block-000,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:19:41.241752+00:00,467.6113,1156.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,1,nyc_tlc-full-2024-01-block-001,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,0,materialize-after-nyc-zone-join,2026-07-19T05:19:41.710138+00:00,459.141,1046.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,1,nyc_tlc-full-2024-01-block-001,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,1,fused,2026-07-19T05:19:42.168778+00:00,373.2269,921.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,1,nyc_tlc-full-2024-01-block-001,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:19:42.542985+00:00,418.4214,1171.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,2,nyc_tlc-full-2024-01-block-002,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,0,materialize-after-nyc-zone-join,2026-07-19T05:19:42.961605+00:00,458.1955,1421.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,2,nyc_tlc-full-2024-01-block-002,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,1,materialize-after-nyc-filter,2026-07-19T05:19:43.420385+00:00,461.8103,1468.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,2,nyc_tlc-full-2024-01-block-002,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,2,fused,2026-07-19T05:19:43.882458+00:00,316.04,1031.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,3,nyc_tlc-full-2024-01-block-003,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,0,fused,2026-07-19T05:19:44.198403+00:00,303.7158,671.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,3,nyc_tlc-full-2024-01-block-003,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,1,materialize-after-nyc-zone-join,2026-07-19T05:19:44.501978+00:00,347.5658,812.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,3,nyc_tlc-full-2024-01-block-003,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:19:44.849745+00:00,403.0207,1406.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,4,nyc_tlc-full-2024-01-block-004,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,0,fused,2026-07-19T05:19:45.252537+00:00,298.6982,750.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,4,nyc_tlc-full-2024-01-block-004,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,1,materialize-after-nyc-filter,2026-07-19T05:19:45.552076+00:00,369.4217,968.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,4,nyc_tlc-full-2024-01-block-004,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:19:45.921995+00:00,463.1196,937.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,5,nyc_tlc-full-2024-01-block-005,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,0,materialize-after-nyc-filter,2026-07-19T05:19:46.385127+00:00,406.2163,921.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,5,nyc_tlc-full-2024-01-block-005,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,1,materialize-after-nyc-zone-join,2026-07-19T05:19:46.791045+00:00,614.9686,1234.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,5,nyc_tlc-full-2024-01-block-005,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,2,fused,2026-07-19T05:19:47.406238+00:00,417.0167,906.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,6,nyc_tlc-full-2024-01-block-006,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,0,materialize-after-nyc-zone-join,2026-07-19T05:19:47.823859+00:00,582.9685,1125.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,6,nyc_tlc-full-2024-01-block-006,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,1,materialize-after-nyc-filter,2026-07-19T05:19:48.406739+00:00,533.2724,1625.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,6,nyc_tlc-full-2024-01-block-006,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,2,fused,2026-07-19T05:19:48.940394+00:00,414.2569,906.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,7,nyc_tlc-full-2024-01-block-007,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,0,fused,2026-07-19T05:19:49.355395+00:00,382.7987,1171.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,7,nyc_tlc-full-2024-01-block-007,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,1,materialize-after-nyc-filter,2026-07-19T05:19:49.737991+00:00,434.3019,1031.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,7,nyc_tlc-full-2024-01-block-007,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:19:50.172687+00:00,482.1368,968.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,8,nyc_tlc-full-2024-01-block-008,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,0,materialize-after-nyc-zone-join,2026-07-19T05:19:50.654588+00:00,516.4502,1187.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,8,nyc_tlc-full-2024-01-block-008,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,1,fused,2026-07-19T05:19:51.171656+00:00,430.3477,921.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,8,nyc_tlc-full-2024-01-block-008,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:19:51.602469+00:00,462.797,1140.625,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,9,nyc_tlc-full-2024-01-block-009,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,0,fused,2026-07-19T05:19:52.065846+00:00,433.8938,1312.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,9,nyc_tlc-full-2024-01-block-009,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,1,materialize-after-nyc-zone-join,2026-07-19T05:19:52.499972+00:00,584.5798,1203.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,9,nyc_tlc-full-2024-01-block-009,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:19:53.084492+00:00,598.1692,1296.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,10,nyc_tlc-full-2024-01-block-010,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,0,materialize-after-nyc-filter,2026-07-19T05:19:53.682694+00:00,565.9731,1578.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,10,nyc_tlc-full-2024-01-block-010,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,1,materialize-after-nyc-zone-join,2026-07-19T05:19:54.249128+00:00,559.8622,921.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,10,nyc_tlc-full-2024-01-block-010,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,2,fused,2026-07-19T05:19:54.809655+00:00,386.4797,843.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,11,nyc_tlc-full-2024-01-block-011,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,0,materialize-after-nyc-filter,2026-07-19T05:19:55.196091+00:00,491.9885,1156.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,11,nyc_tlc-full-2024-01-block-011,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,1,fused,2026-07-19T05:19:55.688233+00:00,344.1603,859.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,11,nyc_tlc-full-2024-01-block-011,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:19:56.032629+00:00,493.7754,1156.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,12,nyc_tlc-full-2024-01-block-012,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,0,materialize-after-nyc-filter,2026-07-19T05:19:56.526264+00:00,466.5909,1125.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,12,nyc_tlc-full-2024-01-block-012,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,1,materialize-after-nyc-zone-join,2026-07-19T05:19:56.993215+00:00,459.6941,1062.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,12,nyc_tlc-full-2024-01-block-012,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,2,fused,2026-07-19T05:19:57.452926+00:00,326.6398,796.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,13,nyc_tlc-full-2024-01-block-013,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,0,fused,2026-07-19T05:19:57.780275+00:00,358.7122,828.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,13,nyc_tlc-full-2024-01-block-013,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,1,materialize-after-nyc-zone-join,2026-07-19T05:19:58.139203+00:00,481.0542,1406.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,13,nyc_tlc-full-2024-01-block-013,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:19:58.620909+00:00,463.6914,1046.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,14,nyc_tlc-full-2024-01-block-014,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,0,materialize-after-nyc-zone-join,2026-07-19T05:19:59.084094+00:00,441.193,1234.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,14,nyc_tlc-full-2024-01-block-014,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,1,materialize-after-nyc-filter,2026-07-19T05:19:59.525815+00:00,360.5012,843.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,14,nyc_tlc-full-2024-01-block-014,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,2,fused,2026-07-19T05:19:59.886706+00:00,324.3296,703.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,15,nyc_tlc-full-2024-01-block-015,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,0,materialize-after-nyc-filter,2026-07-19T05:20:00.211202+00:00,347.0994,859.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,15,nyc_tlc-full-2024-01-block-015,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,1,fused,2026-07-19T05:20:00.557875+00:00,358.5211,750.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,15,nyc_tlc-full-2024-01-block-015,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:20:00.916873+00:00,433.7143,953.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,16,nyc_tlc-full-2024-01-block-016,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,0,materialize-after-nyc-zone-join,2026-07-19T05:20:01.351268+00:00,462.0951,1078.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,16,nyc_tlc-full-2024-01-block-016,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,1,fused,2026-07-19T05:20:01.813203+00:00,335.9998,796.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,16,nyc_tlc-full-2024-01-block-016,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:20:02.149203+00:00,410.3681,937.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,17,nyc_tlc-full-2024-01-block-017,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,0,fused,2026-07-19T05:20:02.559608+00:00,308.1058,750.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,17,nyc_tlc-full-2024-01-block-017,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,1,materialize-after-nyc-filter,2026-07-19T05:20:02.868326+00:00,380.4912,781.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,17,nyc_tlc-full-2024-01-block-017,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:20:03.249528+00:00,375.556,921.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,18,nyc_tlc-full-2024-01-block-018,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,0,materialize-after-nyc-filter,2026-07-19T05:20:03.625149+00:00,319.6511,859.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,18,nyc_tlc-full-2024-01-block-018,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,1,fused,2026-07-19T05:20:03.944144+00:00,267.8829,609.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,18,nyc_tlc-full-2024-01-block-018,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:20:04.212816+00:00,361.9997,843.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,19,nyc_tlc-full-2024-01-block-019,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,0,fused,2026-07-19T05:20:04.575261+00:00,296.3362,687.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,19,nyc_tlc-full-2024-01-block-019,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,1,materialize-after-nyc-zone-join,2026-07-19T05:20:04.872119+00:00,350.8975,812.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,19,nyc_tlc-full-2024-01-block-019,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:20:05.223084+00:00,352.6247,859.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,20,nyc_tlc-full-2024-01-block-020,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,0,materialize-after-nyc-zone-join,2026-07-19T05:20:05.575358+00:00,507.844,1390.625,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,20,nyc_tlc-full-2024-01-block-020,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,1,materialize-after-nyc-filter,2026-07-19T05:20:06.083364+00:00,399.1029,937.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,20,nyc_tlc-full-2024-01-block-020,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,2,fused,2026-07-19T05:20:06.482629+00:00,290.4648,671.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,21,nyc_tlc-full-2024-01-block-021,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,0,fused,2026-07-19T05:20:06.774002+00:00,421.3304,609.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,21,nyc_tlc-full-2024-01-block-021,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,1,materialize-after-nyc-filter,2026-07-19T05:20:07.195576+00:00,395.5424,812.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,21,nyc_tlc-full-2024-01-block-021,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:20:07.590782+00:00,494.2587,1140.625,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,22,nyc_tlc-full-2024-01-block-022,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,0,materialize-after-nyc-filter,2026-07-19T05:20:08.085552+00:00,390.5893,812.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,22,nyc_tlc-full-2024-01-block-022,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,1,materialize-after-nyc-zone-join,2026-07-19T05:20:08.476217+00:00,411.2178,828.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,22,nyc_tlc-full-2024-01-block-022,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,2,fused,2026-07-19T05:20:08.887811+00:00,339.8666,796.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,23,nyc_tlc-full-2024-01-block-023,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,0,materialize-after-nyc-zone-join,2026-07-19T05:20:09.227871+00:00,445.9973,1406.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,23,nyc_tlc-full-2024-01-block-023,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,1,fused,2026-07-19T05:20:09.674480+00:00,383.4402,890.625,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,23,nyc_tlc-full-2024-01-block-023,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:20:10.057456+00:00,398.8697,1062.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,24,nyc_tlc-full-2024-01-block-024,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,0,materialize-after-nyc-filter,2026-07-19T05:20:10.457093+00:00,420.5646,1031.25,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,24,nyc_tlc-full-2024-01-block-024,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,1,materialize-after-nyc-zone-join,2026-07-19T05:20:10.877639+00:00,502.5109,1109.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,24,nyc_tlc-full-2024-01-block-024,materialize-after-nyc-filter -> materialize-after-nyc-zone-join -> fused,2,fused,2026-07-19T05:20:11.379833+00:00,334.5325,843.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,25,nyc_tlc-full-2024-01-block-025,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,0,materialize-after-nyc-zone-join,2026-07-19T05:20:11.715311+00:00,416.0932,953.125,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
