block_index,block_id,permutation_id,order_position,inner_repeat_index,candidate_id,started_at_utc,client_materialization_latency_ms,process_cpu_time_ms,output_row_count,result_digest
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,0,0,fused,2026-07-20T00:11:27.776675+00:00,824.6758,2531.25,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,0,1,fused,2026-07-20T00:11:28.601769+00:00,1060.9283,2703.125,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,0,2,fused,2026-07-20T00:11:29.662001+00:00,1001.355,2546.875,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,0,3,fused,2026-07-20T00:11:30.663794+00:00,838.7584,2781.25,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,0,4,fused,2026-07-20T00:11:31.502704+00:00,991.4639,2390.625,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,1,0,materialize-after-q01-filter,2026-07-20T00:11:32.494785+00:00,2153.8006,5921.875,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,1,1,materialize-after-q01-filter,2026-07-20T00:11:34.648742+00:00,1654.2865,5734.375,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,1,2,materialize-after-q01-filter,2026-07-20T00:11:36.302770+00:00,1622.8425,5609.375,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,1,3,materialize-after-q01-filter,2026-07-20T00:11:37.925574+00:00,1727.5356,5562.5,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,1,4,materialize-after-q01-filter,2026-07-20T00:11:39.652899+00:00,1755.8257,5484.375,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,2,0,materialize-after-q01-aggregate,2026-07-20T00:11:41.409658+00:00,779.2135,2484.375,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,2,1,materialize-after-q01-aggregate,2026-07-20T00:11:42.188572+00:00,876.7502,2718.75,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,2,2,materialize-after-q01-aggregate,2026-07-20T00:11:43.064852+00:00,991.9305,2671.875,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,2,3,materialize-after-q01-aggregate,2026-07-20T00:11:44.056900+00:00,865.6543,2640.625,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
0,tpch-q1-block-000,fused -> materialize-after-q01-filter -> materialize-after-q01-aggregate,2,4,materialize-after-q01-aggregate,2026-07-20T00:11:44.923464+00:00,915.9317,2640.625,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
1,tpch-q1-block-001,materialize-after-q01-aggregate -> materialize-after-q01-filter -> fused,0,0,materialize-after-q01-aggregate,2026-07-20T00:11:45.842274+00:00,837.995,2796.875,4,sha256:ab3b13799ec3636d8a5c66bcd945b280ddae47a204a010371cf66c3445f7dbd4
